brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Toms,STANFORD 2.0 ROPE ESPADRILLE BLACK,"₹ 7,499.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10019893,"The Alp Rope 2.0 espadrille is our modern take on the iconic style. With a stylish jute wrap midsole and improved design, this shoe is the perfect vacation companion.  Recycled Cotton upper - made with at least 50% recycled cotton which helps keep waste out of landfills and requires less water and energy than conventional cotton Twill lining and footbed Jute wrap midsole Rubber outsole OrthoLite® EcoLT-Hybrid™ insole for enhanced comfort and breathability made with 26% eco content including 15% hybrid materials, 6% bio-oil and 5% recycled rubber. Deconstructed heel for slip-on entry Vegan Embroidered TOMS logo  Part of the TOMS earthwise™ collection - products designed with the planet in mindWhen you buy TOMS, you help fund access to mental health resources for the millions of people who need them. Wear TOMS. WEAR GOOD.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/stanford-2-0-rope-espadrille-black,data/superkicks/men-sneakers/photos/Toms/STANFORD 2.0 ROPE ESPADRILLE BLACK,,
Reebok,IVERSON BASKETBALL SHORTS,"₹ 2,879.00",Adidas India Marketing Private Ltd.,Philippines,Adidas India Marketing Private Ltd.,0.24 KG,SHORTS,1 Pair,SUPER KICKS INDIA PVT. LTD,HE9353,"Look like you just stepped off the hardwood every time you go out. Rock a true baller style when you wear these men's shorts. Allen Iverson details drip off these beauties, from the repeated ""3"" design on the sides to the double waistband which could've been pulled straight from Iverson's closet. A sewn-on label featuring Allen Iverson's I3 logo and a Reebok Vector is a slam-dunk.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/iverson-basketball-shorts,data/superkicks/men-sneakers/photos/Reebok/IVERSON BASKETBALL SHORTS,,
Adidas Originals,RETROPY F90 SOLID GREYWHITE,"₹ 10,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,IF2866,"THESE RETRO-INSPIRED SHOES ARE MADE IN PART WITH RECYCLED MATERIALS. Running-inspired shoes that take you through all the day's adventures. Turn to these supremely comfortable adidas shoes when you need to be on your feet. For a while. The EVA midsole keeps your energy going, and the Torsion Bar in the outsole gives you support. Add on a durable mesh and suede upper, and you'll think your dreams have come true. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/retropy-f90-solid-grey-white,data/superkicks/men-sneakers/photos/Adidas Originals/RETROPY F90 SOLID GREYWHITE,,
Nike,AIR HUARACHE BLACKWHITE,"₹ 10,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 pair,Superkicks India Pvt. Ltd.,DD1068-001,"BRAGGING RIGHTS FOR YOUR FEET. Built to fit your foot and designed for comfort, the Nike Air Huarache brings back a street-level favorite. Soft leather accents on the upper mix with super-breathable, perfectly shined neoprene-like fabric for easy styling. The low-cut collar and bootie-like construction keep it sleek. Its iconic heel clip and stripped away branding keep the early '90s look you love.  Originally designed for performance running, the Nike Air cushioning delivers lasting comfort. The plush foam midsole feels soft and springy. The iconic heel clip and stripped away branding keep the early '90s look you love. The upper features an airy, neoprene-like fabric for added comfort and easy styling. The cushioned inner sleeve stretches to your foot for a personalized fit. The rubber sole adds durability and traction.  Details  Rubber sole Variable width lacing Huarache label on tongue",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-huarache-black-white,data/superkicks/men-sneakers/photos/Nike/AIR HUARACHE BLACKWHITE,,
Vans,UTILITY POP OLD SKOOL YELLOW,"₹ 4,499.00",Cravatex Brands Limited,Vietnam,Cravatex Brands Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,71002978,"First known as the Vans #36, the Old Skool debuted in 1977 with a unique new addition: a random doodle drawn by founder Paul Van Doren, and originally referred to as the “jazz stripe.” Today, the famous Vans Sidestripe has become the unmistakable-and instantly recognizable-hallmark of the Vans brand. Featuring durable suede and canvas uppers, the Utility Pop Old Skool pays homage to our heritage while ensuring that this low top, lace-up shoe remains as iconic as ever. It also includes re-enforced toe caps, supportive padded collars, and signature rubber waffle outsoles.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/utility-pop-old-skool-yellow,data/superkicks/men-sneakers/photos/Vans/UTILITY POP OLD SKOOL YELLOW,,
Puma,SLIPSTREAM LO PL LIGHT SAND,"₹ 7,999.00",Puma India Marketing Private Ltd.,China,Puma India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,38763201,SOFTFOAM Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel  Details  Suede and nubuck upper Rubber outsole PUMA Formstrip on the medial and lateral side PUMA Cat Logo patch on the tongue,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/slipstream-lo-pl-light-sand,data/superkicks/men-sneakers/photos/Puma/SLIPSTREAM LO PL LIGHT SAND,,
Converse,CHUCK 70 HI CONVERSE BLACKNATURAL IVORY,"₹ 7,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A07985C,"The premium Chuck 70 draws inspiration from the Día de Muertos to bring bright embroidery and traditional colors to your high tops. Plus, the iconic symbols of death--Catrina and Catrin are printed on the inner tongue. Go on, celebrate life.  High-top sneaker with durable canvas upper OrthoLite cushioning for all-day comfort Color-popped eyelets for a vibrant look Decorative eyedrop prints pair with flower and raindrop embroidery for a bold look Día de Muertos-inspired print around the All Star ankle patch",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/chuck-70-hi-converse-black-natural-ivory,data/superkicks/men-sneakers/photos/Converse/CHUCK 70 HI CONVERSE BLACKNATURAL IVORY,,
Nike,AIR MAX FLYKNIT RACER PINK BLASTGHOST GREEN,"₹ 14,995.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DJ6106-300,"Paying homage to both heritage and innovation, we've blended 2 icons (old and new) to go beyond what's expected in the Nike Air Max Flyknit Racer. Incredibly light and airy Flyknit is paired with oh-so-comfy Air Max cushioning. Lace up and let your feet do the talking.  Retro Super Power  Inspired by the 2012 FK Racer, the featherweight, form-fitting Flyknit upper is as revolutionary as it is good looking. Plus, the nearly seamless design adds a sporty edge.  Best Made Better  The modernised look of the Pre-Day tooling fits perfectly with this mash-up of heritage meets innovation. With its chiselled heel and expressive window around the Air Max cushioning (originally designed for performance running), it delivers a fresh take on tried-and-tested comfort.  Details  Soft synthetic suede detailing adds a classic touch. Collar sculpts the ankle for an athletics-inspired look. Foam midsole delivers springy cushioning.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-flyknit-racer-pink-blast-ghost-green,data/superkicks/men-sneakers/photos/Nike/AIR MAX FLYKNIT RACER PINK BLASTGHOST GREEN,,
Jordan,AIR JORDAN 11 RETRO LOW IE LT OREWOOD BRNNEUTRAL GREY-WHITE,"₹ 13,596.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,919712-102,LEGENDARY LOOK.  The Air Jordan 11 Retro Low IE Shoe offers a fresh take on one of the most beloved Jordan designs ever. It's built with lightweight and breathable materials. Full-length Air cushioning combines with premium details for the ultimate fusion of style and comfort.Real and synthetic leather and textile material in the upper for durability. Full-length Air-Sole unit provides soft cushioning. Lightweight composite midsole component provides stability. Rubber outsole features a modified herringbone traction pattern.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-11-retro-low-ie-lt-orewood-brn-neutral-grey-white,data/superkicks/men-sneakers/photos/Jordan/AIR JORDAN 11 RETRO LOW IE LT OREWOOD BRNNEUTRAL GREY-WHITE,,
Nike,DUNK LOW HIGH RETRO SE BAROQUE BROWNSESAME-COCONUT MILK,"₹ 11,495.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FB8892-200,"The '80s b-ball icon returns with mixed materials and a neutral palette. With its classic hoops design, the Dunk High Retro channels old-school style back onto the streets, while its padded, high-top collar keeps you comfortable all day long.Leather upper ages to soft perfection.High-top collar, tongue shape and perforations on the toe box add an iconic look that stays true to the original.Rubber sole has a full cupsole stitch for exceptional durability.Classic hoops pivot circle on the bottom gives you excellent traction.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/dunk-low-high-retro-se-baroque-brown-sesame-coconut-milk,data/superkicks/men-sneakers/photos/Nike/DUNK LOW HIGH RETRO SE BAROQUE BROWNSESAME-COCONUT MILK,,
Puma,RISE NITRO BLACKSUNSET GLOW,"₹ 10,399.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,37701203,"Elevate your game with the Rise NITRO, a next-level performance basketball shoe. Made from engineered knit, the upper’s seamless multi-zone construction offers lightweight support, breathability, and comfort, while innovative PUMA Hoops tech—including NITRO foam—ensures ultimate responsiveness and supreme cushioning. Strategically placed PWRTAPE provides targeted reinforcement for added stability. Bonus: All this court-ready function comes in a fashion-forward design, with vibrant pops of color combining to create our iconic Formstrip. Prepare to take it up a notch on all fronts.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rise-nitro-black-sunset-glow,data/superkicks/men-sneakers/photos/Puma/RISE NITRO BLACKSUNSET GLOW,,
Adidas Originals,SUPERSTAR CORE BLACKCLOUD WHITE,"₹ 8,999.00",Adidas,China,adidas India Marketing Private Limited.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,EG4959,"THE AUTHENTIC LOW TOP WITH THE SHELL TOE. Originally made for basketball courts in the '70s. Celebrated by hip hop royalty in the '80s. The adidas Superstar shoe is now a lifestyle staple for streetwear enthusiasts. The world-famous shell toe feature remains, providing style and protection. Just like it did on the B-ball courts back in the day. Now, whether at a festival or walking in the street you can enjoy yourself without the fear of being stepped on. The serrated 3-Stripes detail and adidas Superstar box logo adds OG authenticity to your look.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/superstar-core-black-cloud-white-1,data/superkicks/men-sneakers/photos/Adidas Originals/SUPERSTAR CORE BLACKCLOUD WHITE,,
Adidas Originals,CAMPUS 80S WONDER REDOFF WHITE,"₹ 7,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,GY4583,"CAMPUS SHOES WITH A SPOTLIGHT ON PARIS, MADE IN PART WITH RECYCLED CONTENT. The beloved adidas Campus shoes have always been an icon steeped in different cultural and community influences. Over decades, the sneakers have told stories through their iterations. With this version, they reference the less talked about, but wildly cherished parts of Paris. The soft, pastel pink and textured canvas upper is reminiscent of Parisian rug shops and the long hours spent browsing within — something these comfortable shoes are completely down for. Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content. Details  Regular fit Lace closure Textile upper Leather lining Rubber outsole 25% of the components used to make the upper are made with a minimum of 50% recycled content Imported",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/campus-80s-wonder-red-off-white,data/superkicks/men-sneakers/photos/Adidas Originals/CAMPUS 80S WONDER REDOFF WHITE,,
Nike,CORTEZ WHITECAMPFIRE ORANGE-JADE HORIZON,"₹ 7,495.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DM4044-102,"Was 1972. Now 2023. Sometimes more is better. Recrafting the revered look, we've refreshed the design with a wider toe area and firmer side panels so you can comfortably wear them day in, day out. Reengineered materials help prevent warping and add durability while maintaining the classic '72 shape you fell in love with. Lace up, because tradition keeps getting better.Reengineered leather and textile materials keep the look and shape you love and help prevent warping.Firmer side panels help keep your foot in place.Foam midsole with iconic wedge insert delivers comfort from the get-go.Herringbone outsole pattern gives you durable traction and heritage style.Padded, low-cut collar looks sleek and feels great.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/cortez-white-campfire-orange-jade-horizon,data/superkicks/men-sneakers/photos/Nike/CORTEZ WHITECAMPFIRE ORANGE-JADE HORIZON,,
Jordan,AIR JORDAN 1 RETRO LOW OG BLACKMUSLIN-TECH GREY-WHITE,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CZ0790-001,TIMELESS STYLE ICON.The Air Jordan 1 Low OG remakes the classic sneaker with new colors and textures. Premium materials and accents give fresh expression to an all-time favorite.Encapsulated Air unit provides lightweight cushioning.Leather and textile materials in the upper are light and durable.More Details  Wings logo on heel Perforated toe Foam midsole Rubber traction,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-1-low-og-black-muslin-tech-grey-white,data/superkicks/men-sneakers/photos/Jordan/AIR JORDAN 1 RETRO LOW OG BLACKMUSLIN-TECH GREY-WHITE,,
Nike,AIR PRESTO MID UTILITY  ORANGE ,"₹ 10,796.00",TAE KWANG VINA INDUSTRIAL,Viet Nam,Nike India Private Limited,0.95,SHOE,1 Pair,SUPER KICKS INDIA PVT. LTD,DC8751-800,"Don't worry about the shift from sunny days to winter months in the Nike Air Presto Mid Utility. Crafted with stretchy fabric on the upper that's designed to help you stay dry, it delivers extra toughness. Its warm liner keeps that favorite T-shirt comfort you know.  Stretchy upper is designed to help keep you dry and creates a cozy, sock-like fit. Iconic mid-foot cage adds contrast to the stretchy synthetic upper while helping support your foot. Nike Air technology absorbs impact for cushioning with every step. Zipper on the side adds easy on and off. Rugged outsole pattern enhances traction and durability. Foam midsole offers lightweight cushioning.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-presto-mid-utility-orange,data/superkicks/men-sneakers/photos/Nike/AIR PRESTO MID UTILITY  ORANGE ,,
